time,open,high,low,close,amount,ma0,ma1,ma2,ma3,ma4,volume,mavol1,mavol2,mavol3,VOL1.LB,VOL1.FZFL,VOL1.分布,VOL1.,VOL1.,VOL1.,VOL1.,VOL1.,LH_RQ.REDIAN,LH_RQ.GWANG,LH_RQ.FL,LH_RQ.SL,LH_RQ.NORMAL,LH_DKCD.多头长度_S,LH_DKCD.多头长度,LH_DKCD.多头长度_L,LH_DKCD.空头长度_S,LH_DKCD.空头长度,LH_DKCD.空头长度_L,LH_KL.多头,LH_KL.空头,LH_KL.靠拢,LH_KT.空进攻,LH_KT.空调整,LH_KT.空中继34,LH_KT.空中继23,LH_KT.空中继12,LH_KT.抽MA4,LH_KT.抽MA3,LH_KT.抽MA2,LH_KT.抽MA1,LH_KT.超买,LH_KT.超买L,LH_KT.反弹初,LH_KT.反弹中,LH_BSP.LABEL_BSP,LH_BSP.弱势,DF01,DF12,DF23,DF34,SLP0,SLP1,SLP2,SLP3,SLP4,MS0,MS1,MS2,MS3,MS0_HT,LH_ZDF.LS,LH_ZDF.US,LH_ZDF.MAB,LH_ZDF.ZFS,LH_ZDF.MA_US,LH_ZDF.MA_LS,LH_ZDF.LABEL_BSP,LH_ZDF.BIAS0,LH_ZDF.BIAS1,LH_ZDF.BIAS2,LH_ZDF.BIAS3,LH_ZDF.BIAS4,LH_SIGNAL.B,LH_SIGNAL.S
2022/10/18-13:50,3644,3652,3642,3651,20649,3645.76,3648.48,3655.09,3661.11,3677.82,20649,20315.3,20768.85,25578.22,0.81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,38,113,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.74,-1.8,-1.64,-4.56,1000.36,1000.07,999.94,999.91,999.88,1000.05,999.92,999.86,999.85,1000.16,2,1,4.2,1.67,2,1.75,0,1.44,0.69,-1.12,-2.76,-7.29,0,0
2022/10/18-13:55,3651,3657,3651,3655,32289,3647.81,3649.1,3655.08,3660.91,3677.44,32289,22652.6,21109.9,25765.51,1.25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,39,39,114,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.35,-1.63,-1.59,-4.52,1000.51,1000.17,1000,999.95,999.9,1000.16,999.98,999.9,999.88,1000.43,0,2,4.05,0.99,2.05,1.75,1,1.97,1.62,-0.02,-1.61,-6.1,0,0
2022/10/18-14:00,3655,3655,3649,3654,15773,3649.19,3649.57,3655.03,3660.68,3677.05,15773,22465.1,21111.85,25642.43,0.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,40,115,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1,-1.49,-1.54,-4.47,1000.35,1000.13,999.99,999.94,999.89,1000.3,1000.06,999.94,999.91,1000.43,5,0,3.95,0.25,1.95,1.95,0,1.32,1.21,-0.28,-1.82,-6.27,0,0
2022/10/18-14:05,3655,3657,3647,3651,17163,3649.59,3649.71,3654.83,3660.36,3676.62,17163,20594.9,20499.3,25571.13,0.67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,41,116,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.03,-1.4,-1.51,-4.44,1000.12,1000.04,999.95,999.91,999.88,1000.33,1000.1,999.97,999.93,1000.23,4,2,3.9,1.03,2.05,2.05,0,0.39,0.35,-1.05,-2.56,-6.97,0,0
2022/10/18-14:10,3650,3661,3650,3655,25081,3650.79,3650.21,3654.84,3660.19,3676.27,25081,21070.2,20731.63,25692.81,0.98,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42,117,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.16,-1.27,-1.46,-4.39,1000.31,1000.14,1000,999.95,999.9,1000.32,1000.12,999.98,999.94,1000.21,0,6,3.8,1.32,2.35,2,0,1.15,1.31,0.04,-1.42,-5.78,0,0
2022/10/18-14:15,3656,3661,3654,3660,21889,3652.84,3651.14,3655.09,3660.18,3676,21889,20821.1,20971.88,25789.22,0.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,118,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46,-1.08,-1.39,-4.32,1000.52,1000.26,1000.07,1000,999.93,1000.32,1000.14,1000,999.95,1000.42,2,1,3.95,1.01,2.2,2.05,0,1.96,2.43,1.34,-0.05,-4.35,0,0
2022/10/18-14:20,3660,3668,3658,3667,29179,3655.98,3652.65,3655.67,3660.4,3675.85,29179,21775.6,21264.28,25650.82,1.14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,119,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.91,-0.83,-1.29,-4.22,1000.8,1000.41,1000.16,1000.06,999.96,1000.44,1000.21,1000.04,999.98,1000.66,2,1,3.65,1.92,2.2,2.1,0,3.01,3.93,3.1,1.8,-2.41,0,0
2022/10/18-14:25,3667,3672,3666,3667,37632,3658.43,3654.02,3656.23,3660.62,3675.7,37632,22150.4,21947.53,25593.7,1.47,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,45,120,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1.21,-0.6,-1.2,-4.12,1000.64,1000.37,1000.15,1000.06,999.96,1000.57,1000.3,1000.1,1000.02,1000.72,1,5,3.35,0,2.4,2.1,2,2.34,3.55,2.95,1.74,-2.37,0,0
2022/10/18-14:30,3667,3674,3664,3672,22996,3661.45,3655.73,3657,3660.99,3675.64,22996,23313.2,22312.4,25450.22,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,121,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.56,-0.35,-1.09,-4,1000.79,1000.47,1000.21,1000.1,999.98,1000.69,1000.38,1000.15,1000.06,1000.71,3,2,3.55,1.41,2.35,2.1,0,2.88,4.45,4.1,3.01,-0.99,0,0
2022/10/18-14:35,3673,3680,3670,3680,34672,3665.57,3658.04,3658.12,3661.62,3675.71,34672,25732.3,22657.15,25443.66,1.36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,47,122,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.06,-0.02,-0.96,-3.85,1001.07,1000.63,1000.31,1000.17,1000.02,1000.82,1000.47,1000.21,1000.1,1000.93,3,0,3.75,1.87,2.3,2.05,0,3.94,6,5.98,5.02,1.17,0,0
2022/10/18-14:40,3680,3681,3674,3676,20362,3667.89,3659.75,3658.99,3662.09,3675.72,20362,25703.6,22368.57,25451.22,0.8,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.22,0.21,-0.85,-3.72,1000.63,1000.47,1000.24,1000.13,1000,1000.78,1000.49,1000.23,1000.11,1000.85,2,1,3.8,1.05,2.35,2.15,0,2.21,4.44,4.65,3.8,0.08,0,0
2022/10/18-14:45,3675,3689,3671,3689,51197,3672.58,3662.54,3660.45,3662.97,3675.94,51197,27594.4,23243.15,25712.06,1.99,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.74,0.57,-0.69,-3.54,1001.21,1000.76,1000.4,1000.24,1000.06,1000.92,1000.58,1000.29,1000.16,1000.92,4,0,4.35,3.22,2.3,2.25,0,4.47,7.23,7.8,7.11,3.55,0,0
2022/10/18-14:50,3689,3693,3685,3690,47434,3676.45,3665.15,3661.9,3663.86,3676.17,47434,30760.5,24132.3,25898.38,1.83,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3.08,0.89,-0.54,-3.36,1001.03,1000.71,1000.39,1000.24,1000.06,1000.98,1000.64,1000.33,1000.2,1001.12,4,3,4.3,0.23,2.2,2.4,2,3.69,6.78,7.67,7.14,3.76,0,0
2022/10/18-14:55,3690,3690,3686,3688,25253,3679.02,3667.33,3663.17,3664.65,3676.36,25253,31569.5,22854.85,25779.09,0.98,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.19,1.14,-0.4,-3.2,1000.71,1000.59,1000.35,1000.22,1000.05,1000.9,1000.63,1000.34,1000.21,1000.87,2,0,4.3,0.47,2,2.35,1,2.44,5.64,6.78,6.37,3.17,0,0
2022/10/18-15:00,3688,3688,3677,3678,40997,3678.79,3668.35,3663.89,3665.09,3676.39,40997,33161.1,23178.95,25970.67,1.58,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.85,1.21,-0.33,-3.08,1000.02,1000.28,1000.2,1000.12,1000.01,1000.74,1000.59,1000.33,1000.2,1000.37,1,0,4.45,2.25,1.95,2.35,0,-0.21,2.63,3.85,3.52,0.44,0,0
2022/10/19-21:05,3683,3690,3674,3675,54997,3677.95,3668.98,3664.43,3665.41,3676.37,54997,36471.9,23936.97,26260.88,2.09,0,0,1,0,0,0,0,1,0,1,0,0,6,0,0,0,0,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.45,1.24,-0.27,-2.99,999.86,1000.17,1000.15,1000.09,999.99,1000.4,1000.44,1000.27,1000.17,999.94,1,7,4.7,1.7,2.05,2.4,0,-0.8,1.64,2.88,2.62,-0.37,0,1
2022/10/19-21:10,3675,3687,3674,3685,40517,3679.52,3670.51,3665.44,3666.05,3676.51,40517,37605.7,24284.47,25973.13,1.56,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.46,1.38,-0.17,-2.85,1000.43,1000.42,1000.27,1000.18,1000.04,1000.25,1000.36,1000.24,1000.15,1000.14,1,2,5.1,1.96,2.05,2.25,0,1.49,3.95,5.34,5.17,2.31,0,0
2022/10/19-21:15,3685,3690,3684,3686,22810,3680.96,3671.98,3666.44,3666.71,3676.67,22810,36123.5,24455.75,25862.39,0.88,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.45,1.51,-0.07,-2.72,1000.4,1000.4,1000.27,1000.18,1000.04,1000.18,1000.32,1000.22,1000.14,1000.41,1,4,5,0.2,2.1,2,0,1.37,3.82,5.33,5.26,2.54,0,0
2022/10/19-21:20,3686,3686,3676,3677,22026,3680.08,3672.46,3666.96,3667.04,3676.67,22026,36026.5,24707.45,25778.4,0.85,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2.08,1.5,-0.02,-2.63,999.83,1000.13,1000.14,1000.09,1000,1000.13,1000.28,1000.21,1000.13,1000.11,1,0,5.25,1.71,2,2,0,-0.84,1.24,2.74,2.71,0.09,0,1
2022/10/19-21:25,3678,3680,3672,3679,19238,3679.84,3673.08,3667.54,3667.44,3676.71,19238,34483.1,24886.03,25593.13,0.75,0,0,0,0,0,0,0,0,1,1,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,1.51,0.03,-2.53,999.97,1000.17,1000.16,1000.11,1000.01,1000.16,1000.28,1000.21,1000.14,999.9,6,1,5.2,0.19,1.9,2.25,0,-0.23,1.61,3.12,3.15,0.62,0,0
2022/10/19-21:30,3679,3680,3675,3680,10495,3679.87,3673.74,3668.15,3667.85,3676.77,10495,33496.4,25014.85,25239.16,0.42,0,0,0,0,0,0,0,0,1,1,0,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,1.52,0.08,-2.43,1000.03,1000.18,1000.17,1000.11,1000.01,1000.06,1000.22,1000.19,1000.12,1000,4,0,4.9,0.2,1.85,2.35,0,0.03,1.7,3.23,3.31,0.88,0,0
2022/10/19-21:35,3680,3684,3678,3683,13751,3680.57,3674.62,3668.88,3668.35,3676.87,13751,29751.8,25009.72,24281.52,0.57,0,12,0,0,0,0,0,0,0,0,0,1,12,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,1.57,0.14,-2.32,1000.19,1000.24,1000.2,1000.14,1000.03,1000.01,1000.18,1000.17,1000.11,1000.11,2,1,4.85,0.62,1.8,2.45,0,0.66,2.28,3.85,3.99,1.67,0,0
2022/10/19-21:40,3683,3685,3681,3682,9265,3680.89,3675.33,3669.52,3668.79,3676.95,9265,25934.9,24682.85,24111.28,0.38,0,12,0,0,0,0,0,0,0,0,0,1,13,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,1.58,0.2,-2.22,1000.1,1000.19,1000.17,1000.12,1000.02,1000.07,1000.2,1000.17,1000.12,1000.14,1,2,4.85,0.21,1.9,2.25,0,0.3,1.82,3.4,3.6,1.37,0,0
2022/10/19-21:45,3683,3683,3678,3682,11014,3681.13,3675.96,3670.12,3669.23,3677.04,11014,24511,24086.72,24019.82,0.46,0,12,0,0,0,0,0,0,0,0,0,1,14,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,1.59,0.24,-2.13,1000.08,1000.17,1000.17,1000.12,1000.02,1000.1,1000.2,1000.18,1000.12,1000.09,4,0,4.7,0.21,1.8,2.25,0,0.24,1.64,3.24,3.48,1.35,0,0
2022/10/19-21:50,3681,3682,3671,3671,23504,3678.88,3675.49,3670.17,3669.28,3676.94,23504,22761.7,23930.82,24050.99,0.98,1,0,0,0,0,0,1,0,0,0,0,1,15,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.92,1.45,0.24,-2.09,999.46,999.87,1000.01,1000.02,999.97,999.96,1000.12,1000.14,1000.1,999.77,0,1,4.95,2.02,1.55,2.25,0,-2.14,-1.22,0.23,0.47,-1.61,0,1
2022/10/19-21:55,3671,3674,3667,3667,33783,3676.24,3674.68,3670.01,3669.21,3676.77,33783,20640.3,24012.03,23951.81,1.41,0,11,0,0,0,1,0,1,0,0,0,1,16,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.43,1.27,0.22,-2.06,999.35,999.78,999.96,999.98,999.96,999.75,1000,1000.08,1000.06,999.41,0,3,4.95,0.81,1.65,2.15,1,-2.51,-2.09,-0.82,-0.6,-2.66,0,0
2022/10/19-22:00,3668,3676,3666,3675,19373,3675.97,3674.71,3670.26,3669.4,3676.74,19373,18525.9,23666.72,23768.13,0.82,0,0,0,0,0,0,0,0,0,0,0,1,17,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,1.21,0.23,-2,999.92,1000.01,1000.07,1000.05,999.99,999.7,999.96,1000.05,1000.04,999.64,2,1,4.95,1.41,1.65,2.15,0,-0.26,0.08,1.29,1.53,-0.47,0,0
2022/10/19-22:05,3675,3677,3671,3672,12188,3675.08,3674.45,3670.34,3669.48,3676.67,12188,17463.7,23660.32,23663.76,0.52,0,0,0,0,0,0,0,0,0,0,0,1,18,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,1.12,0.23,-1.96,999.77,999.93,1000.02,1000.02,999.98,999.63,999.9,1000.01,1000.02,999.84,1,2,5.1,0.59,1.5,2.15,0,-0.84,-0.67,0.45,0.69,-1.27,0,0
2022/10/19-22:10,3673,3677,3672,3677,6250,3675.51,3674.7,3670.67,3669.73,3676.67,6250,15886.1,23554.35,23483.32,0.27,0,8,0,0,0,0,0,0,0,0,1,0,19,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,1.1,0.25,-1.89,1000.09,1000.07,1000.09,1000.07,1000,999.78,999.95,1000.03,1000.03,999.93,1,0,5.05,0.79,1.4,2.05,0,0.41,0.63,1.73,1.98,0.09,0,0
2022/10/19-22:15,3678,3678,3674,3674,7924,3675.17,3674.63,3670.83,3669.87,3676.63,7924,14754.7,23464.65,23418.84,0.34,0,7,0,0,0,0,0,0,0,0,1,0,20,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1.04,0.26,-1.84,999.91,999.98,1000.04,1000.04,999.99,999.92,1000,1000.06,1000.05,1000,0,0,4.9,0.82,1.4,1.9,0,-0.32,-0.17,0.86,1.13,-0.71,0,1
2022/10/19-22:20,3674,3677,3670,3675,9000,3675.14,3674.66,3671.03,3670.04,3676.6,9000,14605.2,23530.13,23282.21,0.39,0,7,0,0,0,0,0,0,0,0,1,0,21,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.99,0.27,-1.79,999.98,1000.01,1000.06,1000.05,999.99,999.94,1000,1000.05,1000.04,999.94,4,2,4.75,0.21,1.45,2,0,-0.04,0.09,1.08,1.35,-0.44,0,0
2022/10/19-22:25,3675,3681,3671,3675,14452,3675.11,3674.7,3671.23,3670.2,3676.57,14452,14675.3,23668.53,23146.79,0.62,0,6,0,0,0,0,0,0,0,0,1,0,22,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.95,0.28,-1.74,999.98,1000.01,1000.05,1000.04,999.99,999.99,1000.02,1000.06,1000.05,999.98,4,6,4.05,0,1.75,2,0,-0.03,0.08,1.03,1.31,-0.43,0,0
2022/10/19-22:30,3675,3676,3671,3674,8826,3674.86,3674.63,3671.36,3670.33,3676.53,8826,14631.4,23447.97,22860.98,0.39,0,5,0,0,0,0,0,0,0,0,1,0,23,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.89,0.28,-1.69,999.93,999.98,1000.04,1000.03,999.99,999.95,1000,1000.05,1000.04,999.96,3,1,4.05,0.25,1.65,1.95,0,-0.23,-0.17,0.72,1,-0.69,0,0
2022/10/19-22:35,3673,3677,3670,3673,10874,3674.45,3674.47,3671.44,3670.41,3676.47,10874,14617.4,22823.2,22496.93,0.48,0,4,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.83,0.28,-1.65,999.89,999.96,1000.02,1000.02,999.98,999.95,999.99,1000.04,1000.04,999.91,3,4,3.95,0,1.85,2,0,-0.39,-0.4,0.42,0.7,-0.94,0,0
2022/10/19-22:40,3672,3675,3667,3670,20254,3673.46,3674.05,3671.37,3670.4,3676.37,20254,14292.4,22821.35,22477.77,0.9,0,3,0,0,0,0,0,0,1,0,1,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16,0.73,0.26,-1.63,999.75,999.88,999.98,1000,999.97,999.89,999.96,1000.02,1000.02,999.82,3,3,3.55,0.56,2,2.1,1,-0.94,-1.1,-0.37,-0.11,-1.73,0,0
2022/10/19-22:45,3670,3671,3654,3655,57616,3669.36,3672.23,3670.57,3669.9,3676.01,57616,16675.7,23652.25,22752.83,2.53,0,3,1,0,0,0,0,1,0,0,0,1,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.78,0.45,0.18,-1.67,998.98,999.51,999.78,999.86,999.9,999.64,999.83,999.96,999.98,999.37,1,1,3.9,3.85,1.7,2.1,0,-3.91,-4.69,-4.24,-4.06,-5.72,0,0
2022/10/19-22:50,3654,3659,3650,3658,42227,3666.83,3670.88,3669.96,3669.51,3675.71,42227,18961.1,24217.07,22703.82,1.86,0,3,1,0,0,0,0,1,0,0,0,1,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1,0.25,0.12,-1.69,999.35,999.63,999.83,999.89,999.92,999.49,999.74,999.9,999.94,999.17,4,1,3.6,1.11,1.65,2.25,1,-2.41,-3.51,-3.26,-3.14,-4.82,0,0
2022/10/19-22:55,3658,3664,3655,3663,19469,3665.98,3670.13,3669.62,3669.29,3675.5,19469,19689.2,23856.7,22694.34,0.86,0,3,0,0,0,0,0,0,1,0,0,1,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13,0.14,0.09,-1.69,999.75,999.8,999.91,999.94,999.94,999.46,999.7,999.88,999.92,999.55,3,1,3.8,1.32,1.5,2.35,0,-0.81,-1.94,-1.8,-1.71,-3.4,0,0
2022/10/19-23:00,3662,3670,3662,3668,28599,3666.43,3669.93,3669.54,3669.25,3675.38,28599,21924.1,24287.47,22663.95,1.26,0,4,0,0,0,0,0,1,0,0,0,1,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.95,0.11,0.08,-1.67,1000.07,999.94,999.98,999.99,999.97,999.54,999.72,999.88,999.92,999.91,0,2,3.65,1.64,1.6,2.3,0,0.43,-0.52,-0.42,-0.34,-2.01,1,0
2022/10/19-09:05,3669,3678,3665,3670,40751,3667.22,3669.93,3669.56,3669.27,3675.29,40751,25206.8,25044.22,22792.57,1.79,0,5,0,0,0,0,0,1,0,0,0,1,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.74,0.1,0.08,-1.64,1000.17,1000,1000.01,1000.01,999.98,999.84,999.84,999.93,999.96,1000.12,4,8,3.65,0.27,1.95,2.2,2,0.76,0.02,0.12,0.2,-1.44,0,0
2022/10/19-09:10,3670,3680,3669,3679,19876,3669.84,3670.8,3670.02,3669.59,3675.35,19876,26294.4,25024.9,22633.76,0.88,0,5,0,0,0,0,0,0,1,0,0,1,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.26,0.21,0.12,-1.57,1000.63,1000.24,1000.13,1000.09,1000.02,1000.16,999.99,1000,1000.01,1000.4,1,1,4.05,2.22,2,2.05,0,2.5,2.23,2.45,2.56,0.99,0,0
2022/10/19-09:15,3678,3683,3674,3683,18838,3672.76,3671.96,3670.66,3670.03,3675.48,18838,26733,24688.63,22648.95,0.83,0,5,0,0,0,0,0,0,1,0,0,1,1,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.35,0.17,-1.48,1000.72,1000.32,1000.17,1000.12,1000.03,1000.4,1000.12,1000.07,1000.05,1000.67,4,0,4.15,1.2,1.95,2.15,0,2.79,3.01,3.36,3.53,2.05,0,0
2022/10/19-09:20,3683,3684,3676,3679,14996,3674.15,3672.63,3671.06,3670.33,3675.54,14996,27350,24669.2,22613.57,0.66,0,5,0,0,0,0,0,0,0,0,0,1,2,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.43,0.2,-1.42,1000.36,1000.18,1000.11,1000.08,1000.02,1000.47,1000.18,1000.1,1000.07,1000.54,3,1,4.3,0.93,1.9,2.25,0,1.32,1.73,2.16,2.36,0.94,0,0
2022/10/19-09:25,3679,3680,3675,3676,12065,3674.56,3672.95,3671.3,3670.51,3675.55,12065,27469.1,24541.75,22524.86,0.54,0,5,0,0,0,0,0,0,0,0,0,1,3,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.45,0.22,-1.37,1000.12,1000.09,1000.07,1000.05,1000,1000.46,1000.21,1000.12,1000.08,1000.24,1,1,4.4,0.68,1.95,2.1,0,0.39,0.83,1.28,1.5,0.12,0,0
2022/10/19-09:30,3676,3680,3674,3679,11746,3675.55,3673.53,3671.68,3670.79,3675.6,11746,26618.3,24208.38,22397.58,0.52,0,5,0,0,0,0,0,0,0,0,0,1,4,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.5,0.24,-1.31,1000.26,1000.16,1000.1,1000.08,1000.02,1000.36,1000.19,1000.11,1000.08,1000.19,2,1,4.05,0.74,1.95,2.2,0,0.94,1.49,1.99,2.24,0.92,0,0
2022/10/19-09:35,3679,3683,3678,3681,15202,3676.76,3674.24,3672.13,3671.13,3675.69,15202,22376.9,24041.2,22336.49,0.68,0,4,0,0,0,0,0,0,0,0,0,1,5,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.57,0.27,-1.24,1000.32,1000.19,1000.12,1000.09,1000.02,1000.26,1000.16,1000.1,1000.07,1000.29,1,2,3.95,0.51,1.9,2.25,0,1.15,1.84,2.41,2.69,1.44,0,0
2022/10/19-09:40,3681,3683,3677,3681,9037,3677.7,3674.88,3672.57,3671.45,3675.78,9037,19057.9,23537.65,22300.1,0.41,0,4,0,0,0,0,0,0,0,0,0,1,6,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.63,0.3,-1.18,1000.25,1000.18,1000.12,1000.09,1000.02,1000.24,1000.15,1000.1,1000.08,1000.29,4,2,3.6,0,1.95,2.35,0,0.9,1.66,2.3,2.6,1.42,0,0
2022/10/19-09:45,3681,3682,3675,3676,8605,3677.32,3674.99,3672.73,3671.6,3675.78,8605,17971.5,22811.97,22219.96,0.39,0,4,0,0,0,0,0,0,0,0,0,1,7,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.61,0.31,-1.14,999.93,1000.03,1000.05,1000.04,1000,1000.19,1000.14,1000.1,1000.07,1000.09,1,1,3.7,1.35,1.9,2.35,0,-0.36,0.28,0.89,1.2,0.06,0,1
2022/10/19-09:50,3676,3677,3671,3671,14714,3675.92,3674.61,3672.65,3671.58,3675.7,14714,16583,22604.93,22114.57,0.67,0,4,0,0,0,0,0,0,0,0,0,1,8,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.53,0.29,-1.12,999.67,999.9,999.98,999.99,999.98,1000.04,1000.07,1000.07,1000.05,999.8,0,1,3.75,1.33,1.95,2.3,0,-1.34,-0.98,-0.45,-0.16,-1.28,0,0
2022/10/19-09:55,3671,3673,3664,3667,23298,3673.94,3673.88,3672.37,3671.43,3675.56,23298,14837.7,22320.57,22221.72,1.05,0,5,0,0,0,0,0,0,1,0,1,0,9,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.41,0.26,-1.13,999.52,999.8,999.92,999.96,999.96,999.84,999.98,1000.02,1000.02,999.6,3,2,3.75,1.07,2.05,2.45,0,-1.89,-1.87,-1.46,-1.21,-2.33,0,0
2022/10/19-10:00,3667,3673,3662,3670,24298,3673.06,3673.51,3672.26,3671.38,3675.47,24298,15279.9,22418.97,22296.38,1.09,0,6,0,0,0,0,0,0,1,0,1,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.12,0.34,0.24,-1.11,999.78,999.9,999.97,999.99,999.98,999.73,999.91,999.98,1000,999.65,5,3,3.85,0.78,2.1,2.5,1,-0.83,-0.96,-0.61,-0.38,-1.49,0,0
2022/10/19-10:05,3670,3677,3669,3676,15314,3673.71,3673.75,3672.44,3671.53,3675.48,15314,14927.5,21521.9,22303.17,0.69,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01,0.36,0.25,-1.07,1000.15,1000.06,1000.05,1000.04,1000,999.78,999.92,999.98,1000,999.96,1,1,4.15,1.45,1.85,2.35,0,0.62,0.61,0.97,1.22,0.14,1,0
