      时间,    开盘,    最高,    最低,    收盘,         成交量,LH_MAS.MA0   ,LH_MAS.M5_1  ,LH_MAS.M5_2  ,LH_MAS.M5_3  ,LH_MAS.M15_1 , VOL1.VOLUME, VOL1.MAVOL1, VOL1.MAVOL2, VOL1.MAVOL3, VOL1.LB    , VOL1.FZFL  , VOL1.分布  , VOL1.      , VOL1.      , VOL1.      , VOL1.      , VOL1.      ,LH_RQ.REDIAN,LH_RQ.GWANG ,LH_RQ.FL    ,LH_RQ.SL    ,LH_RQ.NORMAL,LH_DKCD.多头长度_S,LH_DKCD.多头长度,LH_DKCD.多头长度_L,LH_DKCD.空头长度_S,LH_DKCD.空头长度,LH_DKCD.空头长度_L,LH_SIGNAL.B     ,LH_SIGNAL.S     ,LH_KL.多头  ,LH_KL.空头  ,LH_KL.靠拢  ,LH_KT.空进攻,LH_KT.空调整,LH_KT.空中继34,LH_KT.空中继23,LH_KT.空中继12,LH_KT.抽MA4 ,LH_KT.抽MA3 ,LH_KT.抽MA2 ,LH_KT.抽MA1 ,LH_KT.超买  ,LH_KT.超买L ,LH_KT.反弹初,LH_KT.反弹中,LH_BSP.LABEL_BSP,LH_BSP.弱势  ,LH_DF_SLP.DF01  ,LH_DF_SLP.DF12  ,LH_DF_SLP.DF23  ,LH_DF_SLP.DF34  ,LH_DF_SLP.SLP0  ,LH_DF_SLP.SLP1  ,LH_DF_SLP.SLP2  ,LH_DF_SLP.SLP3  ,LH_DF_SLP.SLP4  ,LH_DF_SLP.MS0   ,LH_DF_SLP.MS1   ,LH_DF_SLP.MS2   ,LH_DF_SLP.MS3   ,LH_DF_SLP.MS0_HT,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2
 2022/08/29-09:35,3781,3799,3778,3796,37163,3813.12,3834.4,3847.09,3850.79,3851.75,37163,33224.6,23738.97,16387.67,2.27,0,9,1,0,0,0,0,1,0,1,0,0,0,0,0,10,6,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52,-3.3,-0.96,-0.25,998.72,998.95,999.32,999.52,999.76,998.58,998.97,999.36,999.56,998.07,37163,31690.2,33224.6
 2022/08/29-09:40,3796,3803,3792,3802,21335,3810.65,3831.31,3844.9,3849.19,3850.92,21335,33955,24019.72,16512.38,1.29,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,11,7,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37,-3.53,-1.12,-0.45,999.29,999.2,999.43,999.58,999.79,998.59,998.93,999.33,999.53,999,21335,31580,33955
 2022/08/29-09:45,3804,3804,3794,3800,10605,3808.28,3828.33,3842.71,3847.58,3850.08,10605,33907.4,24095.15,16566.77,0.64,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,12,8,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.21,-3.74,-1.27,-0.65,999.32,999.22,999.43,999.58,999.78,998.69,998.95,999.32,999.51,999.3,10605,29420.6,33907.4
 2022/08/29-09:50,3800,3801,3793,3799,9108,3806.22,3825.54,3840.57,3845.99,3849.24,9108,33398,24183.65,15922.38,0.57,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,13,9,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02,-3.91,-1.41,-0.85,999.41,999.27,999.45,999.59,999.78,999.18,999.16,999.41,999.57,999.36,9108,27081.8,33398
 2022/08/29-09:55,3796,3814,3796,3811,16119,3807.28,3824.15,3839.13,3844.84,3848.61,16119,26310.1,24335.72,15701.83,1.03,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,14,10,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.39,-3.9,-1.49,-0.98,1000.15,999.64,999.62,999.7,999.84,999.54,999.33,999.48,999.61,999.78,16119,18866,26310.1
 2022/08/29-10:00,3811,3812,3795,3799,14421,3805.44,3821.76,3837.17,3843.34,3847.79,14421,23003.9,24415.95,15612.04,0.92,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,15,11,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.24,-4.01,-1.6,-1.16,999.49,999.37,999.49,999.61,999.79,999.59,999.38,999.5,999.62,999.82,14421,14317.6,23003.9
 2022/08/29-10:05,3800,3802,3793,3799,12037,3804.01,3819.59,3835.31,3841.88,3846.98,12037,22019,24394.63,15465.33,0.78,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,16,12,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05,-4.09,-1.71,-1.33,999.59,999.43,999.51,999.62,999.79,999.66,999.43,999.52,999.63,999.54,12037,12458,22019
 2022/08/29-10:10,3799,3800,3788,3789,10349,3800.68,3816.68,3833.05,3840.15,3846.02,10349,20913.7,24174.6,15410.16,0.67,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,17,13,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17,-4.26,-1.85,-1.53,999.15,999.24,999.41,999.55,999.75,999.6,999.42,999.51,999.62,999.37,10349,12406.8,20913.7
 2022/08/29-10:15,3788,3795,3784,3792,12859,3798.75,3814.33,3831.05,3838.57,3845.13,12859,20119.4,23317.95,15420.88,0.83,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,18,14,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06,-4.36,-1.96,-1.71,999.48,999.38,999.48,999.59,999.77,999.43,999.36,999.47,999.59,999.31,12859,13157,20119.4
 2022/08/29-10:35,3791,3793,3782,3785,12868,3795.69,3811.53,3828.8,3836.82,3844.13,12868,15686.4,22978,15427.46,0.83,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,19,15,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13,-4.5,-2.09,-1.91,999.21,999.27,999.41,999.54,999.74,999.36,999.33,999.45,999.58,999.35,12868,12506.8,15686.4
 2022/08/29-10:40,3786,3788,3781,3781,11223,3792.43,3808.62,3826.47,3834.99,3843.09,11223,13092.4,20961.1,15441.65,0.73,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,20,16,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.22,-4.65,-2.22,-2.11,999.16,999.24,999.39,999.52,999.73,999.25,999.28,999.42,999.55,999.19,11223,11867.2,13092.4
 2022/08/29-10:45,3781,3785,3777,3780,25391,3789.67,3805.9,3824.2,3833.18,3842.05,25391,13498,20788.05,15543.62,1.63,0,6,0,0,0,1,0,1,0,1,0,0,0,0,0,21,17,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.23,-4.78,-2.34,-2.31,999.27,999.28,999.41,999.53,999.73,999.28,999.29,999.42,999.55,999.22,25391,14538,13498
 2022/08/29-10:50,3779,3780,3765,3771,28202,3785.52,3802.57,3821.61,3831.14,3840.87,28202,15257.7,20677.07,15635.34,1.8,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,22,18,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45,-4.97,-2.49,-2.54,998.94,999.13,999.32,999.47,999.69,999.15,999.23,999.38,999.52,999.11,28202,18108.6,15257.7
 2022/08/29-10:55,3770,3777,3769,3773,12663,3782.74,3799.76,3819.24,3829.24,3839.75,12663,15613.2,20559.1,15663.08,0.81,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,23,19,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45,-5.09,-2.61,-2.75,999.26,999.26,999.38,999.5,999.71,999.16,999.23,999.37,999.51,999.1,12663,18069.4,15613.2
 2022/08/29-11:00,3773,3773,3761,3761,17681,3777.91,3796.07,3816.4,3827,3838.45,17681,15769.4,20723.3,15754.05,1.12,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,24,20,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.75,-5.31,-2.77,-2.99,998.77,999.03,999.26,999.42,999.66,999.06,999.17,999.34,999.48,999.02,17681,19032,15769.4
 2022/08/29-11:05,3762,3766,3758,3766,25097,3775.26,3793.2,3813.94,3825,3837.25,25097,16837,20995.03,15883.03,1.58,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,25,21,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.69,-5.42,-2.89,-3.2,999.28,999.25,999.36,999.48,999.69,999.06,999.17,999.33,999.47,999.03,25097,21806.8,16837
 2022/08/29-11:10,3766,3775,3763,3771,14561,3774.31,3791.09,3811.84,3823.23,3836.16,14561,17089.4,20946.55,15921.67,0.91,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,26,22,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39,-5.43,-2.98,-3.38,999.69,999.44,999.45,999.54,999.71,999.25,999.24,999.36,999.48,999.49,14561,19640.8,17089.4
 2022/08/29-11:15,3772,3772,3761,3765,14573,3772.24,3788.6,3809.56,3821.32,3834.98,14573,17511.8,20930.65,15870.27,0.92,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,27,23,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28,-5.48,-3.08,-3.58,999.43,999.34,999.4,999.5,999.69,999.29,999.27,999.37,999.48,999.56,14573,16915,17511.8
 2022/08/29-11:20,3764,3770,3762,3769,14190,3771.52,3786.74,3807.58,3819.6,3833.89,14190,17644.9,20720.88,15856.06,0.89,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,28,24,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98,-5.46,-3.15,-3.74,999.76,999.51,999.48,999.55,999.72,999.54,999.39,999.42,999.52,999.6,14190,17220.4,17644.9
 2022/08/29-11:25,3768,3773,3765,3772,6766,3771.63,3785.33,3805.84,3818.04,3832.87,6766,17034.7,20303.7,15777.86,0.43,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,29,25,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.59,-5.37,-3.2,-3.88,999.97,999.63,999.54,999.59,999.73,999.71,999.48,999.47,999.55,999.86,6766,15037.4,17034.7
 2022/08/29-11:30,3772,3773,3765,3768,7708,3770.82,3783.68,3804,3816.4,3831.8,7708,16683.2,20026.1,15683.78,0.49,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,30,26,22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37,-5.32,-3.25,-4.03,999.76,999.56,999.51,999.57,999.72,999.73,999.51,999.49,999.55,999.86,7708,11559.6,16683.2
 2022/08/29-13:35,3765,3765,3746,3748,43536,3765.75,3780.28,3801.27,3814.16,3830.41,43536,18497.7,20651.5,15719.17,2.77,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,31,27,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81,-5.5,-3.38,-4.26,998.75,999.1,999.28,999.41,999.64,999.56,999.45,999.46,999.53,999.25,43536,17354.6,18497.7
 2022/08/29-13:40,3749,3756,3740,3754,35795,3763.14,3777.78,3798.96,3812.19,3829.15,35795,19257,21144.25,15872.56,2.26,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,32,28,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-3.84,-5.56,-3.47,-4.45,999.32,999.34,999.39,999.48,999.67,999.45,999.41,999.43,999.51,999.03,35795,21599,19257
 2022/08/29-13:45,3753,3759,3751,3756,15631,3761.55,3775.71,3796.87,3810.35,3827.94,15631,19553.8,21089.78,15901.48,0.98,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,33,29,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71,-5.55,-3.54,-4.62,999.56,999.45,999.45,999.52,999.68,999.35,999.36,999.41,999.5,999.44,15631,21887.2,19553.8
 2022/08/29-13:50,3756,3757,3750,3755,10894,3760.1,3773.73,3794.82,3808.53,3826.73,10894,18875.1,20795.8,15875.35,0.69,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,34,30,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58,-5.54,-3.6,-4.78,999.59,999.48,999.46,999.52,999.69,999.3,999.34,999.4,999.48,999.58,10894,22712.8,18875.1
 2022/08/29-13:55,3756,3760,3754,3757,8075,3759.41,3772.14,3792.98,3806.84,3825.58,8075,17172.9,20692.18,15810.29,0.51,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,35,31,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34,-5.47,-3.64,-4.92,999.78,999.58,999.51,999.56,999.7,999.56,999.46,999.45,999.52,999.69,8075,22786.2,17172.9
 2022/08/29-14:00,3757,3760,3756,3758,5069,3759.1,3770.79,3791.27,3805.24,3824.46,5069,16223.7,20601.75,15776.43,0.32,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,36,32,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07,-5.38,-3.67,-5.05,999.88,999.64,999.55,999.58,999.71,999.7,999.54,999.49,999.54,999.83,5069,15092.8,16223.7
 2022/08/29-14:05,3758,3758,3751,3752,8105,3757.52,3769,3789.36,3803.49,3823.27,8105,15576.9,20474.9,15763.97,0.51,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,37,33,29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02,-5.35,-3.72,-5.2,999.58,999.53,999.49,999.54,999.69,999.71,999.56,999.51,999.55,999.73,8105,9554.8,15576.9
 2022/08/29-14:10,3752,3753,3746,3750,11345,3755.85,3767.19,3787.44,3801.74,3822.06,11345,15292.4,20423.8,15712.38,0.72,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,38,34,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98,-5.32,-3.76,-5.34,999.56,999.52,999.49,999.54,999.68,999.7,999.57,999.51,999.55,999.57,11345,8697.6,15292.4
 2022/08/29-14:15,3750,3750,3743,3747,11382,3753.88,3765.27,3785.46,3799.95,3820.81,11382,15754,20445.13,15723.95,0.72,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,39,35,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5.31,-3.81,-5.49,999.49,999.49,999.48,999.53,999.68,999.63,999.54,999.5,999.55,999.52,11382,8795.2,15754
 2022/08/29-14:20,3746,3751,3745,3749,9030,3752.8,3763.72,3783.69,3798.28,3819.63,9030,15886.2,19721.6,15728.36,0.57,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,40,36,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88,-5.26,-3.84,-5.62,999.7,999.59,999.53,999.56,999.69,999.58,999.53,999.5,999.54,999.59,9030,8986.2,15886.2
 2022/08/29-14:25,3749,3762,3746,3762,13690,3754.84,3763.56,3782.63,3797.09,3818.68,13690,12901.6,19713.07,15788.02,0.87,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,41,37,33,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-2.3,-5.02,-3.81,-5.69,1000.45,999.96,999.72,999.69,999.75,999.8,999.64,999.56,999.58,1000.07,13690,10710.4,12901.6
 2022/08/29-14:30,3761,3763,3754,3755,14471,3754.88,3762.74,3781.28,3795.71,3817.62,14471,10769.2,19797.82,15854.54,0.91,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,42,38,34,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07,-4.88,-3.8,-5.77,999.99,999.78,999.64,999.64,999.72,999.91,999.7,999.59,999.6,1000.22,14471,11983.6,10769.2
 2022/08/29-14:35,3755,3759,3752,3753,9081,3754.46,3761.81,3779.9,3794.31,3816.55,9081,10114.2,19669.8,15803.3,0.57,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,43,39,35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.94,-4.77,-3.8,-5.86,999.88,999.75,999.64,999.63,999.72,1000,999.77,999.63,999.63,999.94,9081,11530.8,10114.2
 2022/08/29-14:40,3754,3755,3744,3755,12652,3754.58,3761.17,3778.69,3793.02,3815.54,12652,10290,17811.15,15800.09,0.8,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,44,40,36,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74,-4.62,-3.78,-5.94,1000.01,999.83,999.68,999.66,999.73,1000.08,999.83,999.67,999.65,999.95,12652,11784.8,10290
 2022/08/29-14:45,3755,3756,3744,3746,9601,3752.67,3759.72,3777.09,3791.48,3814.39,9601,10442.6,16864.1,15760.83,0.61,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,45,41,37,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.86,-4.58,-3.79,-6.04,999.53,999.62,999.58,999.59,999.7,999.85,999.75,999.63,999.63,999.77,9601,11899,10442.6
 2022/08/29-14:50,3746,3749,3743,3744,11602,3750.75,3758.22,3775.48,3789.92,3813.22,11602,11095.9,16607,15802.88,0.73,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,46,42,38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97,-4.55,-3.81,-6.15,999.52,999.6,999.57,999.59,999.7,999.74,999.7,999.62,999.62,999.52,11602,11481.4,11095.9
 2022/08/29-14:55,3744,3747,3735,3737,23647,3747.69,3756.2,3773.6,3788.18,3811.96,23647,12650.1,16663.13,15952.43,1.48,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,47,43,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25,-4.59,-3.85,-6.28,999.24,999.46,999.5,999.54,999.67,999.58,999.63,999.58,999.6,999.38,23647,13316.6,12650.1
 2022/08/29-15:00,3738,3765,3737,3761,43324,3750.65,3756.66,3772.99,3787.29,3811.12,43324,15848,17226.18,16206.26,2.67,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,48,44,40,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.59,-4.31,-3.78,-6.29,1000.67,1000.12,999.84,999.76,999.78,999.74,999.7,999.62,999.62,999.96,43324,20165.2,15848
 2022/08/30-21:05,3770,3770,3746,3749,66709,3750.28,3755.93,3771.82,3786.04,3810.1,66709,21380.7,17463.95,16696.09,4,0,5,0,1,0,0,0,1,0,0,0,1,0,0,0,49,45,41,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49,-4.2,-3.76,-6.35,999.9,999.81,999.69,999.67,999.73,999.83,999.75,999.65,999.64,1000.29,66709,30976.6,21380.7
 2022/08/30-21:10,3750,3750,3728,3736,48160,3747.11,3754.03,3770.07,3784.4,3808.87,48160,25293.7,17738.88,17048.89,2.82,0,6,0,1,0,0,0,1,0,1,0,0,0,0,0,50,46,42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83,-4.24,-3.79,-6.47,999.23,999.49,999.54,999.57,999.68,999.76,999.72,999.64,999.64,999.56,48160,38688.4,25293.7
 2022/08/30-21:15,3735,3739,3726,3739,29172,3745.31,3752.6,3768.55,3782.91,3807.72,29172,26841.9,17934.8,17235.43,1.69,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,51,47,43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.93,-4.22,-3.79,-6.56,999.54,999.62,999.6,999.61,999.7,999.83,999.76,999.67,999.65,999.38,29172,42202.4,26841.9
 2022/08/30-21:20,3738,3738,3729,3732,18691,3742.35,3750.64,3766.77,3781.24,3806.46,18691,27263.9,18136.95,17317.11,1.08,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,52,48,44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19,-4.27,-3.83,-6.67,999.26,999.48,999.53,999.56,999.67,999.48,999.6,999.59,999.6,999.4,18691,41211.2,27263.9
 2022/08/30-21:25,3733,3735,3725,3731,17451,3739.83,3748.77,3765.02,3779.59,3805.22,17451,28100.9,18345.53,17412.15,1,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,53,49,45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.37,-4.3,-3.85,-6.78,999.35,999.5,999.54,999.56,999.67,999.34,999.52,999.55,999.57,999.31,17451,36036.6,28100.9
 2022/08/30-21:30,3731,3745,3730,3744,18720,3740.75,3748.31,3764,3778.42,3804.21,18720,28707.7,18410.55,17518.91,1.07,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,54,50,46,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-4.15,-3.82,-6.82,1000.18,999.88,999.73,999.69,999.73,999.58,999.62,999.6,999.61,999.76,18720,26438.8,28707.7
 2022/08/30-21:35,3745,3753,3738,3751,21615,3743.03,3748.57,3763.37,3777.53,3803.33,21615,29909.1,18590.4,17552.28,1.23,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,55,51,47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.47,-3.92,-3.75,-6.83,1000.52,1000.07,999.83,999.76,999.77,999.83,999.73,999.66,999.64,1000.35,21615,21129.8,29909.1
 2022/08/30-21:40,3750,3757,3743,3745,18245,3743.47,3748.23,3762.47,3776.46,3802.36,18245,30573.4,18745.6,17652.86,1.03,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,56,52,48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.26,-3.77,-3.7,-6.86,1000.09,999.91,999.76,999.72,999.75,1000.03,999.84,999.71,999.68,1000.3,18245,18944.4,30573.4
 2022/08/30-21:45,3746,3749,3743,3744,8700,3743.59,3747.83,3761.57,3775.4,3801.4,8700,29078.7,18704.38,17686,0.49,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,57,53,49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12,-3.64,-3.66,-6.89,1000.02,999.89,999.76,999.72,999.75,1000.2,999.94,999.77,999.72,1000.06,8700,16946.2,29078.7
 2022/08/30-21:50,3744,3746,3739,3742,7104,3743.23,3747.27,3760.61,3774.3,3800.42,7104,25456.7,18560.5,17713.79,0.4,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,58,54,50,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07,-3.53,-3.63,-6.92,999.91,999.85,999.75,999.71,999.74,1000.13,999.93,999.78,999.73,999.96,7104,14876.8,25456.7
 2022/08/30-21:55,3742,3750,3742,3749,7206,3744.52,3747.44,3760.05,3773.47,3799.57,7206,19506.4,18418.95,17686.06,0.41,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,59,55,51,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.77,-3.34,-3.56,-6.92,1000.3,1000.04,999.85,999.78,999.78,1000.08,999.92,999.78,999.73,1000.11,7206,12574,19506.4
 2022/08/30-22:00,3749,3753,3749,3750,6452,3745.73,3747.68,3759.56,3772.7,3798.75,6452,15335.6,18299.68,17655.35,0.37,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,60,56,52,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.52,-3.15,-3.48,-6.9,1000.29,1000.07,999.87,999.8,999.78,1000.13,999.96,999.81,999.75,1000.3,6452,9541.4,15335.6
 2022/08/30-22:05,3751,3757,3749,3751,13282,3746.9,3748,3759.14,3771.99,3797.96,13282,13746.6,17996.95,17693.35,0.75,1,8,0,0,0,0,1,0,0,0,0,1,0,0,0,61,57,53,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.29,-2.95,-3.41,-6.88,1000.29,1000.08,999.89,999.81,999.79,1000.2,1000.01,999.84,999.77,1000.29,13282,8548.8,13746.6
 2022/08/30-22:10,3751,3757,3750,3754,4754,3748.48,3748.57,3758.89,3771.4,3797.23,4754,12352.9,17410.75,17698.09,0.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62,58,54,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.02,-2.74,-3.32,-6.85,1000.39,1000.15,999.93,999.84,999.81,1000.32,1000.09,999.89,999.81,1000.34,4754,7759.6,12352.9
 2022/08/30-22:15,3754,3755,3750,3750,6209,3748.82,3748.7,3758.46,3770.7,3796.45,6209,11228.7,17249.4,17701.47,0.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.03,-2.59,-3.25,-6.83,1000.1,1000.04,999.88,999.81,999.79,1000.27,1000.08,999.89,999.82,1000.25,6209,7580.6,11228.7
 2022/08/30-22:20,3751,3754,3740,3743,11073,3747.53,3748.16,3757.7,3769.79,3795.57,11073,10464,17084.2,17751.23,0.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,60,56,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-2.53,-3.21,-6.84,999.71,999.86,999.8,999.76,999.77,1000.12,1000.03,999.88,999.81,999.9,11073,8354,10464
 2022/08/30-22:25,3743,3744,3734,3737,12654,3745.19,3747.1,3756.69,3768.71,3794.6,12654,9567.9,16773.13,17798.47,0.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,61,57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.51,-2.55,-3.19,-6.87,999.44,999.72,999.73,999.71,999.74,999.91,999.94,999.84,999.78,999.58,12654,9594.4,9567.9
 2022/08/30-22:30,3738,3740,3736,3736,6506,3743.15,3746.04,3755.68,3767.64,3793.63,6506,8394,16571.75,17792.47,0.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,62,58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.77,-2.56,-3.17,-6.9,999.5,999.72,999.73,999.72,999.74,999.69,999.83,999.79,999.75,999.47,6506,8239.2,8394
 2022/08/30-22:35,3737,3745,3736,3737,6326,3741.78,3745.18,3754.77,3766.64,3792.69,6326,8156.6,16365.58,17773.54,0.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,63,59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,-2.55,-3.15,-6.92,999.65,999.77,999.76,999.73,999.75,999.58,999.76,999.75,999.73,999.58,6326,8553.6,8156.6
 2022/08/30-22:40,3738,3741,3732,3734,8739,3740.05,3744.12,3753.76,3765.57,3791.72,8739,8320.1,16229.3,17808.63,0.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,64,60,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08,-2.56,-3.14,-6.95,999.56,999.72,999.73,999.72,999.74,999.54,999.73,999.74,999.72,999.61,8739,9059.6,8320.1
