      时间,    开盘,    最高,    最低,    收盘,         成交量,LH_MAS.MA0   ,LH_MAS.M5_1  ,LH_MAS.M5_2  ,LH_MAS.M5_3  ,LH_MAS.M15_1 , VOL1.VOLUME, VOL1.MAVOL1, VOL1.MAVOL2, VOL1.MAVOL3, VOL1.LB    , VOL1.FZFL  , VOL1.分布  , VOL1.      , VOL1.      , VOL1.      , VOL1.      , VOL1.      ,LH_RQ.REDIAN,LH_RQ.GWANG ,LH_RQ.FL    ,LH_RQ.SL    ,LH_RQ.NORMAL,LH_DKCD.多头长度_S,LH_DKCD.多头长度,LH_DKCD.多头长度_L,LH_DKCD.空头长度_S,LH_DKCD.空头长度,LH_DKCD.空头长度_L,LH_SIGNAL.B     ,LH_SIGNAL.S     ,LH_KL.多头  ,LH_KL.空头  ,LH_KL.靠拢  ,LH_KT.空进攻,LH_KT.空调整,LH_KT.空中继34,LH_KT.空中继23,LH_KT.空中继12,LH_KT.抽MA4 ,LH_KT.抽MA3 ,LH_KT.抽MA2 ,LH_KT.抽MA1 ,LH_KT.超买  ,LH_KT.超买L ,LH_KT.反弹初,LH_KT.反弹中,LH_BSP.LABEL_BSP,LH_BSP.弱势  ,LH_DF_SLP.DF01  ,LH_DF_SLP.DF12  ,LH_DF_SLP.DF23  ,LH_DF_SLP.DF34  ,LH_DF_SLP.SLP0  ,LH_DF_SLP.SLP1  ,LH_DF_SLP.SLP2  ,LH_DF_SLP.SLP3  ,LH_DF_SLP.SLP4  ,LH_DF_SLP.MS0   ,LH_DF_SLP.MS1   ,LH_DF_SLP.MS2   ,LH_DF_SLP.MS3   ,LH_DF_SLP.MS0_HT,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2
 2022/07/18-22:30,609.5,612.5,609,612.5,3024,609.21,608.84,610.41,612.93,620.95,3024,4344.8,5305.7,5418.58,0.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96,96,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.6,-2.56,-4.1,-13.09,1001.4,1000.63,1000.18,999.98,999.77,1000.5,1000.17,999.93,999.8,1000.96,3024,2713.2,4344.8
 2022/07/18-22:35,612.5,612.5,609.5,610,2646,609.38,608.95,610.39,612.83,620.77,2646,3902.5,5320.85,5408.52,0.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97,97,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7,-2.35,-3.98,-12.96,1000.3,1000.18,999.97,999.84,999.71,1000.56,1000.23,999.97,999.84,1000.85,2646,2372.6,3902.5
 2022/07/18-22:40,610,615.5,609.5,615.5,6458,610.74,609.58,610.64,612.92,620.68,6458,3972.9,5378.48,5430.02,1.19,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,98,98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.9,-1.74,-3.71,-12.67,1002.05,1001.02,1000.41,1000.14,999.86,1001.07,1000.5,1000.12,999.94,1001.17,6458,3286,3972.9
 2022/07/18-22:45,615.5,623,615,621,13104,613.02,610.66,611.15,613.18,620.69,13104,4632.3,5588.52,5522.08,2.37,0,10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,99,99,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.84,-0.79,-3.32,-12.24,1003.43,1001.78,1000.83,1000.43,1000.01,1001.8,1000.91,1000.34,1000.1,1002.74,13104,5425.8,4632.3
 2022/07/18-22:50,621,622,615.5,616.5,9806,613.8,611.22,611.41,613.29,620.62,9806,5278.2,5754.08,5578.1,1.76,0,10,0,0,0,1,0,1,0,0,0,1,0,0,0,0,100,100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.2,-0.31,-3.07,-11.95,1001.27,1000.91,1000.43,1000.18,999.89,1001.76,1000.97,1000.41,1000.15,1002.35,9806,7007.6,5278.2
 2022/07/18-22:55,617,620,615.5,619.5,4951,615.06,612.01,611.8,613.5,620.6,4951,5053.1,5689.8,5567.17,0.89,0,9,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.98,0.33,-2.76,-11.58,1001.99,1001.29,1000.65,1000.33,999.97,1002.19,1001.25,1000.58,1000.27,1001.63,4951,7393,5053.1
 2022/07/18-23:00,619,625.5,619,623.5,6757,616.94,613.1,612.37,613.83,620.65,6757,5293.9,5722.6,5582.89,1.21,0,10,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6.25,1.19,-2.36,-11.12,1002.89,1001.79,1000.93,1000.53,1000.08,1002.4,1001.44,1000.71,1000.37,1002.44,6757,8215.2,5293.9
 2022/07/18-09:05,620.5,626,619,622,20201,618.06,613.95,612.84,614.09,620.67,20201,7124.9,6007.8,5704.08,3.54,0,11,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,6.7,1.8,-2.03,-10.71,1001.82,1001.38,1000.77,1000.44,1000.04,1001.99,1001.34,1000.69,1000.37,1002.36,20201,10963.8,7124.9
 2022/07/18-09:10,622,624,619.5,622,7856,618.94,614.72,613.29,614.35,620.69,7856,7670,6048,5737.59,1.37,0,12,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6.87,2.32,-1.73,-10.32,1001.45,1001.25,1000.73,1000.42,1000.04,1002.04,1001.43,1000.77,1000.43,1001.64,7856,9914.2,7670
 2022/07/18-09:15,622,627,621,626,6822,620.51,615.79,613.91,614.73,620.78,6822,8162.5,6108.85,5769.57,1.18,0,12,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7.67,3.06,-1.34,-9.84,1002.46,1001.75,1001.01,1000.62,1000.14,1002.16,1001.54,1000.86,1000.5,1001.95,6822,9317.4,8162.5
 2022/07/18-09:20,626.5,627.5,622,622.5,6195,620.95,616.43,614.33,614.99,620.81,6195,8479.6,6172.13,5797.7,1.07,0,12,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.35,3.42,-1.07,-9.47,1000.83,1001.04,1000.68,1000.41,1000.05,1001.64,1001.35,1000.8,1000.47,1001.64,6195,9566.2,8479.6
 2022/07/18-09:25,622.5,624,621,621.5,3566,621.07,616.91,614.68,615.2,620.82,3566,8571.6,6171.27,5796.98,0.62,0,11,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.76,3.63,-0.85,-9.13,1000.34,1000.78,1000.57,1000.35,1000.02,1001.27,1001.2,1000.75,1000.45,1000.59,3566,8928,8571.6
 2022/07/18-09:30,621.5,623,619,620,4855,620.83,617.21,614.94,615.36,620.81,4855,8411.3,6215.8,5817.32,0.83,0,10,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.89,3.69,-0.68,-8.85,999.79,1000.48,1000.42,1000.26,999.98,1000.85,1001.01,1000.67,1000.41,1000.07,4855,5858.8,8411.3
 2022/07/18-09:35,620,621.5,618,621,4631,620.87,617.57,615.23,615.54,620.81,4631,7564,6287.25,5836.06,0.79,0,9,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.36,3.79,-0.5,-8.56,1000.15,1000.59,1000.48,1000.3,1000.01,1000.28,1000.72,1000.54,1000.33,999.97,4631,5213.8,7564
 2022/07/18-09:40,621,622.5,618.5,621.5,2680,621.01,617.94,615.54,615.74,620.82,2680,6851.4,6296.02,5837.06,0.46,0,9,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.98,3.9,-0.32,-8.26,1000.28,1000.61,1000.5,1000.32,1000.02,1000.14,1000.61,1000.49,1000.31,1000.22,2680,4385.4,6851.4
 2022/07/18-09:45,622,624,621,622,2877,621.23,618.33,615.86,615.95,620.84,2877,6644,6329.38,5826.05,0.49,0,8,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.71,4.02,-0.15,-7.95,1000.39,1000.63,1000.51,1000.33,1000.03,1000.15,1000.57,1000.48,1000.3,1000.34,2877,3721.8,6644
 2022/07/18-09:50,622,623,619.5,622,2000,621.4,618.68,616.16,616.14,620.86,2000,6168.3,6291.13,5742.38,0.35,0,8,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,4.1,0.02,-7.66,1000.31,1000.57,1000.49,1000.32,1000.03,1000.28,1000.6,1000.49,1000.32,1000.35,2000,3408.6,6168.3
 2022/07/18-09:55,622,624.5,622,622.5,1839,621.65,619.04,616.46,616.35,620.89,1839,4332.1,6253.33,5721.73,0.32,0,8,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,4.18,0.18,-7.36,1000.41,1000.59,1000.5,1000.34,1000.04,1000.35,1000.6,1000.5,1000.33,1000.36,1839,2805.4,4332.1
 2022/07/18-10:00,623,623.5,621,621.5,1749,621.61,619.28,616.71,616.52,620.9,1749,3721.4,6183.42,5700.91,0.31,0,8,0,0,0,0,0,0,0,0,1,0,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,4.16,0.31,-7.1,1000.01,1000.38,1000.4,1000.27,1000.02,1000.28,1000.54,1000.47,1000.32,1000.21,1749,2229,3721.4
 2022/07/18-10:05,621.5,622.5,619,621,2542,621.48,619.44,616.92,616.67,620.9,2542,3293.4,6097.88,5696.29,0.45,0,8,0,0,0,0,0,0,0,0,1,0,15,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,4.09,0.41,-6.86,999.84,1000.27,1000.34,1000.24,1000,1000.14,1000.45,1000.43,1000.29,999.92,2542,2201.4,3293.4
 2022/07/18-10:10,620.5,623,619.5,623,2050,621.82,619.78,617.22,616.88,620.94,2050,2878.9,5979.85,5689.38,0.36,0,8,0,0,0,0,0,0,0,0,1,0,16,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,4.16,0.55,-6.58,1000.52,1000.55,1000.48,1000.34,1000.06,1000.19,1000.44,1000.43,1000.3,1000.18,2050,2036,2878.9
 2022/07/18-10:15,623,624.5,622.5,624,2514,622.3,620.18,617.55,617.11,620.99,2514,2773.7,5749.5,5687.02,0.44,0,8,0,0,0,0,0,0,0,0,1,0,17,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,4.27,0.71,-6.28,1000.74,1000.65,1000.54,1000.38,1000.08,1000.28,1000.46,1000.44,1000.31,1000.63,2514,2138.8,2773.7
 2022/07/18-10:35,623.5,624.5,622,622.5,2512,622.35,620.4,617.79,617.29,621.01,2512,2539.4,5455.27,5679.16,0.44,0,0,0,0,0,0,0,0,0,0,1,0,18,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,4.23,0.82,-6.03,1000.11,1000.36,1000.39,1000.29,1000.04,1000.3,1000.45,1000.44,1000.31,1000.42,2512,2273.4,2539.4
 2022/07/18-10:40,622.5,625,621.5,622,2199,622.27,620.55,617.99,617.44,621.03,2199,2296.2,5104.1,5675.33,0.39,0,0,0,0,0,0,0,0,0,0,1,0,19,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,4.15,0.9,-5.81,999.92,1000.25,1000.33,1000.25,1000.03,1000.32,1000.45,1000.44,1000.31,1000.02,2199,2363.4,2296.2
 2022/07/18-10:45,622,623,621,622,2000,622.21,620.69,618.19,617.59,621.04,2000,2228.2,5006.6,5664.08,0.35,0,0,0,0,0,0,0,0,0,0,1,0,20,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,4.05,0.97,-5.59,999.94,1000.22,1000.32,1000.24,1000.03,1000.18,1000.37,1000.39,1000.29,999.93,2000,2255,2228.2
 2022/07/18-10:50,622,622.5,620,621,2718,621.94,620.72,618.33,617.7,621.04,2718,2212.3,4937.77,5665.17,0.48,0,0,0,0,0,0,0,0,0,0,1,0,21,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,3.88,1.01,-5.41,999.63,1000.05,1000.22,1000.18,1000,999.9,1000.22,1000.32,1000.24,999.78,2718,2388.6,2212.3
 2022/07/18-10:55,621,623,620.5,622.5,1956,622.06,620.89,618.53,617.86,621.07,1956,2207.9,4894.25,5630.7,0.35,0,0,0,0,0,0,0,0,0,0,1,0,22,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,3.82,1.09,-5.19,1000.19,1000.27,1000.33,1000.25,1000.04,999.92,1000.2,1000.3,1000.23,999.91,1956,2277,2207.9
 2022/07/18-11:00,622.5,625,622.5,624,3350,622.49,621.19,618.8,618.06,621.12,3350,2359,4914.33,5613.06,0.6,0,0,0,0,0,0,0,0,0,0,1,0,23,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,3.87,1.19,-4.94,1000.63,1000.48,1000.43,1000.33,1000.08,1000.1,1000.25,1000.32,1000.25,1000.41,3350,2444.6,2359
 2022/07/18-11:05,624,626.5,622.5,623,3575,622.61,621.36,619,618.22,621.15,3575,2541.6,4912.65,5600.81,0.64,0,0,0,0,0,0,0,0,0,0,1,0,24,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,3.81,1.26,-4.73,1000.18,1000.28,1000.33,1000.26,1000.05,1000.16,1000.27,1000.33,1000.26,1000.41,3575,2719.8,2541.6
 2022/07/18-11:10,622.5,624,620,622,3357,622.47,621.42,619.15,618.35,621.16,3357,2623.1,4710.67,5584.02,0.6,0,0,0,0,0,0,0,0,0,0,1,0,25,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,3.67,1.3,-4.55,999.83,1000.1,1000.24,1000.2,1000.02,1000.21,1000.28,1000.33,1000.26,1000,3357,2991.2,2623.1
 2022/07/18-11:15,622,623,619.5,623,4399,622.59,621.57,619.34,618.5,621.19,4399,2858,4640.33,5597.86,0.79,0,0,0,0,0,0,0,0,0,0,1,0,26,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.65,3.61,1.35,-4.35,1000.18,1000.24,1000.3,1000.25,1000.05,1000.21,1000.27,1000.33,1000.26,1000,4399,3327.4,2858
 2022/07/18-11:20,623,625,621.5,623,3206,622.68,621.71,619.51,618.65,621.22,3206,2927.2,4543.75,5585.73,0.57,0,0,0,0,0,0,0,0,0,0,1,0,27,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,3.54,1.4,-4.16,1000.15,1000.22,1000.29,1000.24,1000.05,1000.08,1000.21,1000.29,1000.24,1000.16,3206,3577.4,2927.2
 2022/07/18-11:25,623,625.5,621,624,2454,622.97,621.93,619.73,618.82,621.27,2454,2921.4,4461.25,5575.98,0.44,0,0,0,0,0,0,0,0,0,0,1,0,28,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,3.54,1.47,-3.95,1000.44,1000.35,1000.35,1000.28,1000.07,1000.15,1000.23,1000.3,1000.24,1000.29,2454,3398.2,2921.4
 2022/07/18-11:30,624,626.5,624,625,4072,623.42,622.22,619.99,619.02,621.33,4072,3108.7,4400.3,5443.63,0.75,0,0,0,0,0,0,0,0,0,0,1,0,29,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.95,3.6,1.56,-3.72,1000.67,1000.47,1000.41,1000.33,1000.1,1000.36,1000.32,1000.34,1000.27,1000.55,4072,3497.6,3108.7
 2022/07/18-13:35,625,629.5,623.5,627,7102,624.22,622.67,620.33,619.29,621.42,7102,3618.9,4494.17,5209.58,1.36,0,0,0,0,0,1,0,0,1,0,1,0,30,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.49,3.78,1.69,-3.45,1001.18,1000.73,1000.55,1000.42,1000.15,1000.61,1000.44,1000.4,1000.32,1000.92,7102,4246.6,3618.9
 2022/07/18-13:40,626.5,628.5,625,627,2701,624.84,623.09,620.66,619.54,621.51,2701,3617.2,4381.65,5115.6,0.53,0,0,0,0,0,0,0,0,0,0,0,1,31,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.83,3.92,1.81,-3.19,1000.94,1000.66,1000.52,1000.41,1000.15,1000.81,1000.55,1000.46,1000.36,1001.06,2701,3907,3617.2
 2022/07/18-13:45,627,627,624.5,625.5,2366,624.98,623.32,620.89,619.73,621.58,2366,3658.2,4332.08,5040.38,0.47,0,0,0,0,0,0,0,0,0,0,0,1,32,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,3.91,1.87,-2.98,1000.27,1000.37,1000.38,1000.32,1000.11,1000.77,1000.56,1000.47,1000.37,1000.61,2366,3739,3658.2
 2022/07/18-13:50,625.5,627,624,625.5,3091,625.1,623.52,621.12,619.92,621.64,3091,3632.3,4362.08,4997.7,0.62,0,0,0,0,0,0,0,0,0,0,0,1,33,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.54,3.88,1.93,-2.78,1000.22,1000.33,1000.36,1000.31,1000.1,1000.65,1000.52,1000.45,1000.36,1000.24,3091,3866.4,3632.3
 2022/07/18-13:55,625.5,626,623.5,624,1826,624.85,623.57,621.26,620.06,621.68,1826,3457.4,4347.6,4947.16,0.37,0,0,0,0,0,0,0,0,0,0,1,0,34,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,3.73,1.94,-2.62,999.69,1000.07,1000.23,1000.22,1000.06,1000.28,1000.36,1000.37,1000.31,999.96,1826,3417.2,3457.4
 2022/07/18-14:00,624,624.5,622,623,2902,624.44,623.51,621.34,620.15,621.71,2902,3411.9,4372.73,4933.99,0.59,0,0,0,0,0,0,0,0,0,0,1,0,35,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.5,1.92,-2.5,999.44,999.91,1000.14,1000.16,1000.03,999.9,1000.17,1000.28,1000.25,999.56,2902,2577.2,3411.9
 2022/07/18-14:05,623,624,620.5,621.5,4109,623.79,623.32,621.35,620.2,621.7,4109,3382.9,4399.85,4930.7,0.83,0,0,0,0,0,0,0,0,0,0,1,0,36,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.18,1.86,-2.43,999.07,999.69,1000.01,1000.07,999.99,999.6,1000,1000.18,1000.19,999.25,4109,2858.8,3382.9
 2022/07/18-14:10,621,623,621,622,1921,623.39,623.2,621.38,620.26,621.71,1921,3254.4,4381.73,4891.41,0.39,0,0,0,0,0,0,0,0,0,0,1,0,37,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,2.92,1.82,-2.34,999.41,999.8,1000.05,1000.1,1000.01,999.4,999.87,1000.11,1000.13,999.24,1921,2769.8,3254.4
 2022/07/18-14:15,622,624.5,621.5,623.5,2600,623.42,623.23,621.49,620.36,621.74,2600,3269,4285.27,4863.63,0.53,0,0,0,0,0,0,0,0,0,0,1,0,38,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,2.8,1.81,-2.21,1000.01,1000.05,1000.17,1000.17,1000.05,999.48,999.86,1000.09,1000.12,999.71,2600,2671.6,3269
 2022/07/18-14:20,623.5,627,622,625.5,3492,623.88,623.44,621.68,620.53,621.8,3492,3211,4044.98,4810.77,0.73,0,0,0,0,0,0,0,0,0,0,1,0,39,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.84,1.86,-2.04,1000.65,1000.35,1000.32,1000.27,1000.1,999.79,999.97,1000.14,1000.15,1000.33,3492,3004.8,3211
 2022/07/18-14:25,626,627.5,625.5,626,2605,624.35,623.69,621.89,620.71,621.87,2605,2761.3,3864.95,4793.92,0.54,0,0,0,0,0,0,0,0,0,0,1,0,40,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.07,2.89,1.91,-1.87,1000.68,1000.39,1000.34,1000.29,1000.11,1000.19,1000.15,1000.22,1000.21,1000.67,2605,2945.4,2761.3
 2022/07/18-14:30,626,628,626,627,3178,624.94,624,622.14,620.92,621.95,3178,2809,3820.63,4784.66,0.66,0,0,0,0,0,0,0,0,0,0,1,0,41,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,2.99,1.97,-1.67,1000.86,1000.51,1000.4,1000.33,1000.14,1000.55,1000.32,1000.31,1000.27,1000.77,3178,2759.2,2809
 2022/07/18-14:35,627.5,628,625.5,627,2974,625.4,624.29,622.38,621.12,622.04,2974,2869.8,3726.05,4777.33,0.62,0,0,0,0,0,0,0,0,0,0,1,0,42,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.79,3.07,2.03,-1.48,1000.69,1000.46,1000.38,1000.32,1000.13,1000.72,1000.43,1000.36,1000.3,1000.78,2974,2969.8,2869.8
 2022/07/18-14:40,627.5,632,627,630.5,9210,626.53,624.88,622.78,621.42,622.18,9210,3481.7,3451.27,4812.95,1.91,0,0,1,0,0,0,0,1,0,0,1,0,43,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,3.39,2.17,-1.21,1001.67,1000.95,1000.64,1000.5,1000.22,1000.98,1000.58,1000.44,1000.36,1001.18,9210,4291.8,3481.7
 2022/07/18-14:45,630,631.5,628.5,631,3710,627.52,625.46,623.18,621.74,622.32,3710,3670.1,3347.63,4813.2,0.77,0,0,0,0,0,0,0,0,0,0,1,0,44,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.32,3.68,2.31,-0.94,1001.49,1000.93,1000.64,1000.51,1000.23,1001.18,1000.71,1000.52,1000.41,1001.58,3710,4335.4,3670.1
 2022/07/18-14:50,631,634.5,630.5,633,5918,628.74,626.18,623.66,622.11,622.5,5918,3971.7,3325.02,4827.11,1.23,0,0,0,0,0,0,0,0,1,0,1,0,45,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,4.06,2.49,-0.63,1001.83,1001.15,1000.77,1000.59,1000.28,1001.42,1000.87,1000.61,1000.48,1001.66,5918,4998,3971.7
 2022/07/18-14:55,633,634.5,631.5,634,4510,629.91,626.92,624.16,622.5,622.69,4510,4011.8,3282.9,4814.49,0.94,0,0,0,0,0,0,0,0,0,0,1,0,46,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.8,4.44,2.67,-0.31,1001.78,1001.19,1000.81,1000.63,1000.31,1001.69,1001.05,1000.71,1000.56,1001.81,4510,5264.4,4011.8
 2022/07/18-15:00,634,634,630.5,631,5654,630.15,627.31,624.49,622.78,622.83,5654,4385.1,3335.1,4821.25,1.17,0,0,0,0,0,0,0,0,1,0,1,0,47,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56,4.53,2.76,-0.08,1000.47,1000.62,1000.53,1000.45,1000.22,1001.39,1000.97,1000.69,1000.54,1001.13,5654,5800.4,4385.1
 2022/07/19-21:05,636,636,628,632.5,11694,630.67,627.81,624.88,623.09,622.99,11694,5294.5,3506.07,4889.03,2.39,0,0,1,0,0,0,0,1,0,0,1,0,48,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.69,2.87,0.17,1000.85,1000.79,1000.63,1000.51,1000.26,1001.23,1000.94,1000.68,1000.55,1000.66,11694,6297.2,5294.5
 2022/07/19-21:10,633,634,628.5,628.5,7351,630.19,627.87,625.06,623.27,623.08,7351,5680.4,3574.07,4919.33,1.49,0,0,0,0,0,0,0,1,0,0,1,0,49,38,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.72,4.51,2.87,0.31,999.41,1000.11,1000.28,1000.28,1000.15,1000.63,1000.68,1000.56,1000.47,1000.13,7351,7025.4,5680.4
 2022/07/19-21:15,628.5,631.5,627.5,629.5,6610,630.04,628.03,625.28,623.48,623.18,6610,6080.9,3672.32,4931.08,1.34,0,0,0,0,0,0,0,1,0,0,1,0,50,39,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.22,4.41,2.89,0.47,999.85,1000.25,1000.35,1000.33,1000.17,1000.14,1000.44,1000.45,1000.39,999.63,6610,7163.8,6080.9
 2022/07/19-21:20,629.5,629.5,625.5,628.5,7097,629.7,628.07,625.43,623.64,623.27,7097,6472.8,3777.82,4968.79,1.43,0,0,0,0,0,0,0,1,0,1,0,0,51,40,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.6,4.23,2.88,0.59,999.56,1000.07,1000.25,1000.26,1000.14,999.92,1000.3,1000.38,1000.35,999.7,7097,7681.2,6472.8
 2022/07/19-21:25,628.5,631.5,627,631.5,4299,630.1,628.4,625.73,623.9,623.41,4299,6605.3,3835.3,4982.2,0.86,0,0,0,0,0,0,0,0,1,1,0,0,52,41,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.72,4.28,2.94,0.79,1000.6,1000.52,1000.47,1000.41,1000.22,999.85,1000.24,1000.34,1000.32,1000.08,4299,7410.2,6605.3
 2022/07/19-21:30,631,631.5,629.5,630.5,3470,630.19,628.6,625.96,624.12,623.52,3470,6031.3,3876.07,4977.17,0.7,0,0,0,0,0,0,0,0,1,0,1,0,53,42,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,4.22,2.96,0.95,1000.16,1000.32,1000.37,1000.35,1000.19,1000.04,1000.29,1000.36,1000.34,1000.38,3470,5765.4,6031.3
